SAMPLE_ID,PROTOCOL_NAME,SAMPLE_DATA_TYPE,TOX21_ID_x,SAMPLE_NAME_x,CAS_x,ASSAY_OUTCOME,CHANNEL_OUTCOME,AC50,EFFICACY,PUBCHEM_SID_x,PURITY,PURITY_RATING_x,REPRODUCIBILITY,CURVE_RANK,FLAG,FLAG    ,TOX21_ID_y,CAS_y,PUBCHEM_SID_y,SAMPLE_NAME_y,PURITY_RATING_y,PURITY_RATING_4M,PUBCHEM_CID,LAST_MODIFIED,SMILES
NCGC00178319-06,tox21-rxr-bla-agonist-p1,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inactive,inactive,0.0,170465845.0,A,inactive_match,0,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00178319-06,tox21-pparg-bla-antagonist-p1,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inactive,inactive,0.0,170465845.0,A,inactive_match,0,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00178319-06,tox21-fxr-bla-antagonist-p1,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inactive,inactive,0.0,170465845.0,A,inactive_match,0,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00178319-06,tox21-fxr-bla-agonist-p2,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inactive,inactive,0.0,170465845.0,A,inactive_match,0,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00178319-06,tox21-vdr-bla-antagonist-p1,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inconclusive,inconclusive antagonist,0.0,170465845.0,A,inactive_match,-1,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00178319-06,tox21-vdr-bla-agonist-p1,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inactive,inactive,0.0,170465845.0,A,inactive_match,0,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00178319-06,tox21-ppard-bla-agonist-p1,activity,Tox21_110577_1,Thiamphenicol,15318-45-3,inactive,inactive,0.0,170465845.0,A,inactive_match,0,,,,,Tox21_110577_1,15318-45-3,170465845,Thiamphenicol,A,,27200,16-JAN-19 01.02.54.000000000 PM,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00016757-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016757-01,tox21-pparg-bla-agonist-p1,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0.66667,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016757-01,tox21-er-bla-antagonist-p1,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016757-01,tox21-er-bla-agonist-p2,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016757-01,tox21-ar-bla-agonist-p1,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016757-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016757-01,tox21-ar-bla-antagonist-p1,activity,Tox21_110594,Ketoprofen,22071-15-4,inactive,inactive,0.0,144204145.0,A,inactive_match,0,,,,,Tox21_110594,22071-15-4,144204145,Ketoprofen,A,A,3825,16-JAN-19 01.02.54.000000000 PM,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NCGC00016624-03,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00016624-03,tox21-pparg-bla-agonist-p1,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00016624-03,tox21-er-bla-antagonist-p1,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00016624-03,tox21-er-bla-agonist-p2,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00016624-03,tox21-ar-bla-agonist-p1,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00016624-03,tox21-gr-hela-bla-agonist-p1,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00016624-03,tox21-ar-bla-antagonist-p1,activity,Tox21_113073,Diphenidol,972-02-1,inactive,inactive,0.0,144206624.0,A,inactive_match,0,,,,,Tox21_113073,972-02-1,144206624,Diphenidol,A,A,3055,16-JAN-19 01.02.54.000000000 PM,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
NCGC00255124-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-pparg-bla-agonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-ppard-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,-0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-er-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-rxr-bla-agonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-pparg-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,-0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-fxr-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,-0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-fxr-bla-agonist-p2,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-vdr-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,-0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-er-bla-agonist-p2,activity,Tox21_302352,Amoxapine,14028-44-5,inconclusive,active agonist,45.359627144,15.96425868,144212669,A,active_match,2.66667,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-ar-bla-agonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-vdr-bla-agonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,-0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-ppard-bla-agonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00255124-01,tox21-ar-bla-antagonist-p1,activity,Tox21_302352,Amoxapine,14028-44-5,inactive,inactive,0.0,144212669.0,A,inactive_match,0.66667,,,,,Tox21_302352,14028-44-5,144212669,Amoxapine,A,A,2170,16-JAN-19 01.02.54.000000000 PM,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
NCGC00015563-07,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110174,Imipramine,50-49-7,inconclusive agonist,inconclusive agonist,6.7400102019,29.075085804,144203725,A,inconclusive,1.66667,blue (460 nm) auto fluorescent;,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00015563-07,tox21-pparg-bla-agonist-p1,activity,Tox21_110174,Imipramine,50-49-7,inconclusive,active antagonist,11.1001084149,-14.722538894666664,144203725,A,active_match,-2.66667,blue (460 nm) auto fluorescent;,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00015563-07,tox21-er-bla-antagonist-p1,activity,Tox21_110174,Imipramine,50-49-7,inactive,inactive,0.0,144203725.0,A,inactive_match,0,blue (460 nm) auto fluorescent;,,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00015563-07,tox21-er-bla-agonist-p2,activity,Tox21_110174,Imipramine,50-49-7,inactive,inactive,0.0,144203725.0,A,inactive_match,0,blue (460 nm) auto fluorescent;,,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00015563-07,tox21-ar-bla-agonist-p1,activity,Tox21_110174,Imipramine,50-49-7,inactive,inactive,0.0,144203725.0,A,inactive_match,0,blue (460 nm) auto fluorescent;,,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00015563-07,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110174,Imipramine,50-49-7,inactive,inactive,0.0,144203725.0,A,inactive_match,0,blue (460 nm) auto fluorescent;,,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00015563-07,tox21-ar-bla-antagonist-p1,activity,Tox21_110174,Imipramine,50-49-7,inactive,inactive,0.0,144203725.0,A,inactive_match,0,blue (460 nm) auto fluorescent;,,,,Tox21_110174,50-49-7,144203725,Imipramine,A,A,3696,16-JAN-19 01.02.54.000000000 PM,CN(C)CCCN2c3ccccc3CCc1ccccc12
NCGC00259358-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,-0.66667,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-pparg-bla-agonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,-0.66667,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-ppard-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-er-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inconclusive,inconclusive agonist,38.6384149322,38.68962551,144209007,B,inconclusive,2,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-rxr-bla-agonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inconclusive,inconclusive antagonist,0.0,144209007.0,B,inconclusive,-1.66667,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-pparg-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,-0.66667,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-fxr-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-fxr-bla-agonist-p2,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-vdr-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-er-bla-agonist-p2,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-ar-bla-agonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0.66667,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-vdr-bla-agonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-ppard-bla-agonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inactive,inactive,0.0,144209007.0,B,inactive_match,0,,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00259358-01,tox21-ar-bla-antagonist-p1,activity,Tox21_201809,Phenylbutazone,50-33-9,inconclusive,active antagonist,61.2377607371,-40.5996123631,144209007,B,active_match,-2,,,,Tox21_201809,50-33-9,144209007,Phenylbutazone,B,C,4781,16-JAN-19 01.02.54.000000000 PM,O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
NCGC00015785-04,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_113157,Progesterone,57-83-0,inconclusive antagonist (cytotoxic),active antagonist,1.452091179,-112.39580657606666,144206708,A,active_match,-9,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00015785-04,tox21-pparg-bla-agonist-p1,activity,Tox21_113157,Progesterone,57-83-0,inconclusive,inconclusive antagonist,26.8324639099,-15.83809045395,144206708,A,inconclusive,-1.33333,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00015785-04,tox21-er-bla-antagonist-p1,activity,Tox21_113157,Progesterone,57-83-0,inactive,inactive,0.0,144206708.0,A,inactive_match,0,,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00015785-04,tox21-er-bla-agonist-p2,activity,Tox21_113157,Progesterone,57-83-0,inactive,inactive,0.0,144206708.0,A,inactive_match,0,,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00015785-04,tox21-ar-bla-agonist-p1,activity,Tox21_113157,Progesterone,57-83-0,active agonist,active agonist,0.1693014017,200.58818896499997,144206708,A,active_match,8.33333,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00015785-04,tox21-gr-hela-bla-agonist-p1,activity,Tox21_113157,Progesterone,57-83-0,inactive,inactive,0.0,144206708.0,A,inactive_match,-0.66667,,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00015785-04,tox21-ar-bla-antagonist-p1,activity,Tox21_113157,Progesterone,57-83-0,inconclusive,inconclusive antagonist,28.4223873523,-51.1683339066,144206708,A,inconclusive,-1.33333,,,,Tox21_113157,57-83-0,144206708,Progesterone,A,A,5994,16-JAN-19 01.02.54.000000000 PM,CC(=O)[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
NCGC00016985-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00016985-01,tox21-pparg-bla-agonist-p1,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00016985-01,tox21-er-bla-antagonist-p1,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00016985-01,tox21-er-bla-agonist-p2,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0.66667,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00016985-01,tox21-ar-bla-agonist-p1,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00016985-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00016985-01,tox21-ar-bla-antagonist-p1,activity,Tox21_110727,Disopyramide,3737-09-5,inactive,inactive,0.0,144204278.0,A,inactive_match,0,,,,,Tox21_110727,3737-09-5,144204278,Disopyramide,A,A,3114,16-JAN-19 01.02.54.000000000 PM,CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C
NCGC00024714-03,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110919,Triprolidine,486-12-4,inactive,inactive,0.0,144204470.0,A,inactive_match,0,,,,,Tox21_110919,486-12-4,144204470,Triprolidine,A,A,5282443,16-JAN-19 01.02.54.000000000 PM,Cc1ccc(cc1)C(=C\CN2CCCC2)/c3ccccn3
NCGC00024714-03,tox21-pparg-bla-agonist-p1,activity,Tox21_110919,Triprolidine,486-12-4,inactive,inactive,0.0,144204470.0,A,inactive_match,0,,,,,Tox21_110919,486-12-4,144204470,Triprolidine,A,A,5282443,16-JAN-19 01.02.54.000000000 PM,Cc1ccc(cc1)C(=C\CN2CCCC2)/c3ccccn3
NCGC00024714-03,tox21-er-bla-antagonist-p1,activity,Tox21_110919,Triprolidine,486-12-4,inactive,inactive,0.0,144204470.0,A,inactive_match,0,,,,,Tox21_110919,486-12-4,144204470,Triprolidine,A,A,5282443,16-JAN-19 01.02.54.000000000 PM,Cc1ccc(cc1)C(=C\CN2CCCC2)/c3ccccn3
